	untreated1	untreated2	untreated3	untreated4	treated1	treated2	treated3
FBgn0000142	10.8996906489339	10.9455036186425	10.991089876942	10.8359894320683	10.7987981745244	10.8795926438746	10.9026817100625
FBgn0000146	10.5242092362448	10.4517279465882	10.447901186237	10.494058359191	10.8319942661919	10.7645436822645	10.7156059479476
FBgn0000147	8.66309247826125	8.49675375096995	8.51564257227876	8.66309104652672	8.80203056339412	8.86664972524735	8.77594841017081
FBgn0000150	13.0408186346164	12.8780013400162	13.0605896054094	13.1798667785155	13.0714567205832	13.3100476615158	13.2511484889692
FBgn0000152	9.04453248025106	8.83725190463233	8.98233034600432	8.96666943251557	8.93963140873156	9.05356047839417	9.10839275819551
FBgn0000153	4.61305387974307	4.50199123637691	4.58756586664608	4.75064700378134	4.52470005235646	4.59282212721244	4.6220065670191
FBgn0000157	-1.31661682975739	-1.31253705928396	-1.323974143529	-1.32472084720309	-1.32758702042312	-1.32478559907457	-1.32524384740573
FBgn0000158	2.62452609743115	2.62931112212733	2.59290782726082	2.58368041953557	2.62089956262169	2.63394853075524	2.59377195791239
FBgn0000163	9.67438861326687	9.77924693521742	10.0289643510979	9.81447976923475	9.69793260515853	9.82683872085841	9.75471930594201
FBgn0000166	2.89296852738778	2.96646332919012	3.01146126322477	2.95967453820755	2.91042859926497	3.04044409691567	2.91662701151543
FBgn0000171	12.6020914266976	12.6223224329192	12.9623262174376	12.7395147570341	12.5823396947961	12.8192153171808	12.7551379158051
FBgn0000173	10.6078307273784	10.4903229134335	10.4541696367847	10.6444924495072	10.7015938325786	10.6166633495083	10.608507387766
FBgn0000179	0.101643345675934	0.128936615686939	0.124694502754568	0.103754022115855	0.131469041967932	0.103685181114784	0.137397828979742
FBgn0000180	4.7337322157515	4.56411056586316	4.79085068509822	4.72306096791745	4.71818374931983	4.85929278734229	4.77143082193435
FBgn0000181	13.6900818303582	13.8469512657349	13.693831823285	13.786684787002	13.6231577433488	13.6726294777926	13.666742097542
FBgn0000182	1.88676282657747	1.87385653864906	1.88161358677922	1.92923372723678	1.85763998794678	1.9107637489814	1.88828477538463
FBgn0000183	11.4112886752703	11.3540538257544	11.3623064992276	11.3560091060838	11.383814136511	11.359503147987	11.3451146827728
FBgn0000206	0	0	0	0	0	0	0
FBgn0000210	10.4901505575228	10.6044632173729	10.7634492929581	10.5469330314829	10.4817804086894	10.7647234128286	10.6148113508819
FBgn0000212	11.6461710565201	11.6685128281676	11.6948148945812	11.6088298158968	11.6136670708664	11.746222122274	11.7802086594789
FBgn0000216	-2.03870372875193	-2.04036730554529	-2.03664988693312	-2.02986229839038	-2.04003086127413	-2.03723095660351	-2.03755910052735
FBgn0000221	7.71906043812955	7.67640467370144	7.73638290303277	7.85478105210265	7.55236543259877	7.68306362020211	7.64371021305969
FBgn0000227	0	0	0	0	0	0	0
FBgn0000228	9.54090029534639	9.69880859477356	9.67435144862885	9.60738626274579	9.48288680562379	9.6340968752013	9.59817509031151
FBgn0000229	9.93492261766095	9.91470744225339	9.78438642672788	9.7471888010022	10.0195650206323	9.66520401605534	9.6100521318302
FBgn0000233	2.41455856107527	2.49176604438353	2.3745827362783	2.40247943921114	2.38597968244976	2.34918008499907	2.3955549056548
FBgn0000239	11.3387976614749	11.2342947542451	11.2883717231658	11.2712648701188	11.2930145318643	11.2897292109796	11.2154852388657
FBgn0000241	2.94829210426402	3.03721803108199	2.9921711345062	3.07983201896345	3.0040039140943	3.10916217803504	2.93869894724874
FBgn0000242	7.34206811742731	7.3317835306019	7.31284747827883	7.22855786834686	7.38546207657146	7.38679854668908	7.29888709393038
FBgn0000244	9.08041615569927	9.06752139621451	9.19465074750503	8.95162824671548	8.85661778798913	8.83370514406225	8.88031160036918
FBgn0000246	7.48057072888958	7.63784518150671	7.31839511869801	7.15456682042702	7.80856517587694	7.28160650305843	7.29728920467016
FBgn0000247	11.3837047227936	11.3582920368018	11.5326485262792	11.3833321095135	11.2122982262145	11.3906633434287	11.3463349298229
FBgn0000250	11.0920092760266	11.2263865425084	11.158593697051	11.1615311759397	11.0231609705775	11.1192205628703	11.1553030302933
FBgn0000251	0.932565744016667	0.944909753549664	0.964583148297766	0.941060143473821	0.947804042669703	0.959227991614455	0.956295216122755
FBgn0000253	13.3919960036984	13.4377984521157	13.1789688587288	13.1803958195067	13.5003586661108	13.2556260436181	13.2843120506316
FBgn0000256	11.0237252723157	11.2705568732077	11.2857007066114	11.165715063391	10.8742969370587	10.9468165859726	10.9485817017143
FBgn0000257	9.45396861790506	9.45488467543147	9.61664036298448	9.618248379219	9.43937065605565	9.65171920508234	9.61233318089186
FBgn0000258	10.2760924614655	10.1685099630319	9.84709557140435	9.7865785589307	10.4617167977264	9.84793449354952	9.77491652119141
FBgn0000259	10.9765712655354	11.2200310992781	10.8607018527819	10.8755973956378	11.1488813337977	10.8331553442844	10.8854591372934
FBgn0000261	10.8530529196085	10.8738657001241	11.047973783442	10.9403645760395	10.7325154309711	10.8365803306524	10.9257629644804
FBgn0000273	10.8767960648592	11.2074577359993	11.1712820314309	10.9704798994602	11.032423649478	10.9660371788403	10.9703555425785
FBgn0000274	0	0	0	0	0	0	0
FBgn0000276	6.45118702017462	6.00411941942612	5.87401759671612	5.84376366040265	6.29896993062	5.98663886325327	6.06528780947689
FBgn0000277	5.34394180425201	4.79649662965413	4.86703307368121	4.89986367920148	4.9592892404089	4.89634301525773	4.81960727397884
FBgn0000278	5.6783343870055	5.49650047962918	5.4822457237522	5.50753692162675	5.39847707425721	5.32973819768173	5.37186476054472
FBgn0000279	6.52587169279171	6.57570295419232	6.47873364910599	6.52689973790517	6.88358972611681	6.67542172167765	6.57023738116887
FBgn0000280	-1.19570953869582	-1.19668448476923	-1.17594980095125	-1.1925080261166	-1.18467721376747	-1.17717437670637	-1.19329729100186
FBgn0000281	0.0218023164437738	0.011928010099039	0.0169956188170443	-0.00401542851006377	0.0137354316904245	0.0142907279230537	-0.00453116179139205
FBgn0000283	11.776465325515	11.9542711910716	11.7823060137847	11.7225167172101	11.75321063343	11.7642299675783	11.7022300592985
FBgn0000286	8.9646926339087	9.08325811699925	9.09268680776666	8.95560165601514	8.6747279719162	8.7349081964791	8.79861037226252
FBgn0000287	-0.554079145600881	-0.53521192779894	-0.551413762736386	-0.533820843159821	-0.55512127465295	-0.552717487797416	-0.517985328074618
FBgn0000289	11.8301014025493	11.7541925170903	11.8307024892341	11.7644267362364	11.6057065835124	11.7592995335828	11.6885235841815
FBgn0000299	15.3371986477343	15.410497380322	15.5505946584865	15.4218147574993	15.6940086828311	15.9606875567092	15.8074862290127
FBgn0000303	1.43542211607407	1.47411070512513	1.44877560050261	1.46301994173137	1.50833932666576	1.44475838993634	1.47594548349343
FBgn0000307	10.6276036734506	10.8394561333276	10.7332302166294	10.5408534160514	10.8410714755156	10.5521836341391	10.5554410139164
FBgn0000308	13.9873619911134	14.223528830203	13.8821319476517	13.9495949976945	14.1463269026041	13.9593172491221	14.0117377682425
FBgn0000313	5.85079085145282	5.90108498646711	5.85772963957256	5.84930049821389	5.8553251444928	5.87327380600953	5.88918602546633
FBgn0000316	1.02135701800565	0.966645864953321	0.946079866707665	0.962977737927934	0.97966113679456	0.980618608792856	0.943655796350522
FBgn0000317	10.6187460386243	10.4939096007221	10.4909209570627	10.4046470553085	10.5411179885182	10.4781859070494	10.3585177923229
FBgn0000318	9.73704219768761	9.77890998733187	9.63571490625818	9.85064632551344	9.78362025409575	9.89427472473801	10.0170950988082
FBgn0000319	13.875042557252	13.6235289066549	13.7988773013255	13.7597835434386	13.736441383281	13.8486390714238	13.7617754596672
FBgn0000320	0.151323895439644	0.10536079248752	0.132032924502515	0.129367197210781	0.105761885349147	0.14811564207536	0.109312091077137
FBgn0000326	7.98490772081947	8.10874117088346	8.07203687513611	7.97300363548522	8.14655941766587	8.1333347986623	8.07422875234884
FBgn0000330	7.98810266078964	7.71043198324744	7.87507401865409	7.84011118531896	7.71424227566068	7.79032326864252	7.81114072745988
FBgn0000337	4.60810974156122	4.55212603605322	4.71266728595522	4.69867690847906	4.66531267404442	4.62882222215807	4.6324826265055
FBgn0000338	10.5072009665005	10.8469183713683	10.9698017415807	10.7531873382019	10.8880542242565	10.9009283254762	10.9034357283404
FBgn0000339	9.2869420281443	9.10873716916741	9.02689664546244	9.11864676880072	9.31518241071312	9.02261485998931	9.06751339377109
FBgn0000346	6.51910488615317	6.42816348844385	6.41179294352401	6.3341470419251	6.61129256218892	6.6570997543253	6.75811672672614
FBgn0000351	5.06158183587817	4.94394048318452	5.07073553921239	5.11543985058605	5.15722660584808	5.09929503322101	5.1486878196573
FBgn0000352	9.66872800976374	9.68846472733275	9.78506319080133	9.64893603907647	9.73050316515432	9.74165524916755	9.69315199553839
FBgn0000355	-1.06049661001097	-1.05655758542264	-1.0691578779498	-1.07007578421606	-1.0639401032379	-1.07015538225561	-1.07071869676613
FBgn0000356	0	0	0	0	0	0	0
FBgn0000357	1.74359244182956	1.76815132584306	1.76498471639696	1.7770384562829	1.78359313828325	1.75856617264938	1.78852603691989
FBgn0000358	-2.03787953250632	-2.03528585438869	-2.03693815167826	-2.03718323294709	-2.03848782526832	-2.03720448564929	-2.03735489080509
FBgn0000359	-0.933828413901667	-0.938849824681518	-0.928510339170381	-0.945468869979857	-0.937931840260943	-0.94556895007048	-0.94627721584663
FBgn0000360	-0.718923813679388	-0.720166114980152	-0.715689071109491	-0.679915516045251	-0.708546521524656	-0.69859768190819	-0.717917673532945
FBgn0000363	1.67432833125689	1.71735933078054	1.67531928803548	1.72462960168892	1.71407957648388	1.68883290021064	1.68542758251869
FBgn0000370	13.5738547279297	13.4687314818264	13.3828922931661	13.4532876449526	13.4966294789843	13.369200093053	13.3716236899568
FBgn0000376	10.1461154713262	10.2087434022517	10.3367232616444	10.3422574627559	10.2024297934371	10.4196513142045	10.3100161086502
FBgn0000377	9.72179069019129	9.74070342250541	9.84139818679472	9.80426565564713	9.74674085226522	9.83715044595849	9.89850058397521
FBgn0000382	9.36683080788227	9.60489444846038	9.66245776950171	9.52357609998258	9.49449239358973	9.46965271023597	9.45326083426298
FBgn0000384	9.42298881126368	9.06868215528016	9.20935008998051	9.13180265273302	9.29047115797062	9.19692437315055	9.19446095574925
FBgn0000392	9.91357585481591	9.98824075744322	9.95275365952684	9.91603065888049	10.1476869144721	10.2989294493036	10.2025017749084
FBgn0000394	9.337421097349	9.22697713355583	9.34717790885359	9.36807885156784	9.1364286936695	9.20810613176836	9.29511806764007
FBgn0000395	8.71681869761969	9.15489127430987	9.2164905947926	8.95349710523834	8.87768429092667	8.79733869797139	8.78264719885409
FBgn0000404	11.31339498385	11.2036339534058	11.2234758335967	11.1708670006332	11.3132137017437	11.2454536710891	11.2418545720863
FBgn0000405	11.1515479034026	10.9905278685912	11.0073089981888	10.9210155504004	11.3434001032225	11.3800598691832	11.2927167214975
FBgn0000406	7.75455761534316	8.30561801450111	8.27569349468873	8.51693902942161	7.20282714234941	7.23712621457621	7.40126875027384
FBgn0000409	12.027686714546	12.1083324489779	11.9756860359016	12.1264304937835	11.8998251441367	12.0391012238388	12.0519402241199
FBgn0000411	0	0	0	0	0	0	0
FBgn0000412	11.269231743488	11.4585878335395	11.4204429935299	11.3832637673346	11.5645403238684	11.5407734601165	11.4722646594956
FBgn0000413	11.2548815493994	11.3144917928521	11.6001100575043	11.4033144352275	11.2901671673568	11.4549647119831	11.4376528669771
FBgn0000414	11.3322225767454	11.20336557617	11.2769063437884	11.1801855991982	11.0768779355483	11.1189166332569	11.1184858281323
FBgn0000416	15.3331062934732	15.2879064658203	15.3319488970994	15.3415547328149	15.0783557124089	15.106718819653	15.104335607432
FBgn0000422	2.73177230852697	2.73455829311366	2.76483531710335	2.73489605266887	2.79955682922879	2.71661667174942	2.79055569888237
FBgn0000426	9.36421847018251	9.5408456421815	9.25464762971298	9.39786174443691	9.55216603664829	9.39893452195526	9.56305396991468
FBgn0000427	-2.03870372875193	-2.04036730554529	-2.03664988693312	-2.02986229839038	-2.04003086127413	-2.03723095660351	-2.03755910052735
FBgn0000439	0	0	0	0	0	0	0
FBgn0000442	1.80310215408185	1.83691368962987	1.84455950603104	1.81889437500892	1.83290580560175	1.80023587937679	1.88086731466145
FBgn0000447	9.07147785636439	9.16326606130279	9.0882141143031	9.19156607155871	9.48060567198427	9.3727338775327	9.42077187645954
FBgn0000448	2.89171734023218	2.88036974617313	2.89500109814817	2.93433285261842	2.90878391959158	2.93295089147039	2.93888318392941
FBgn0000449	0	0	0	0	0	0	0
FBgn0000451	-0.549981168819058	-0.545696941554162	-0.560942049089936	-0.562176051202742	-0.544059763208813	-0.56221692575319	-0.545777605763461
FBgn0000454	11.4162126338819	11.2551819112492	11.4482320386229	11.4564386041847	11.2230846881113	11.4549532096983	11.4798348297312
FBgn0000455	9.03946570059258	8.90017121661334	9.20182170748127	9.21250234414165	8.90597253788242	9.06535236928402	9.03545876977845
FBgn0000459	2.19222534524834	2.21048996362046	2.1832050637013	2.26644914554864	2.23679330055029	2.26534065868351	2.20853517284716
FBgn0000463	0.312029664871034	0.294907299404279	0.322098314822463	0.319325005149217	0.306586425434952	0.319088630595048	0.352805747559288
FBgn0000464	10.5396823989279	10.6400748005617	10.7233132315474	10.5311821105436	10.5641113816622	10.5970335671959	10.5357173855058
FBgn0000472	11.0380277582332	11.6438191467736	11.4784361739937	11.2937649067966	11.4177586724585	11.2127475558786	11.271943841694
FBgn0000473	3.88486836059884	4.0765913201122	4.00327077457494	3.97743444007701	3.92284008042971	4.06350274652091	4.01663008282287
FBgn0000477	0.514732394022496	0.507529404539704	0.546542105144439	0.541851083412735	0.497386211732708	0.52231823627733	0.538654187016292
FBgn0000479	9.77007453431774	9.86846642783007	9.84632737047014	9.84853112796563	9.5958294787508	9.77124882321089	9.74434932422706
FBgn0000482	9.9866300220609	9.94385941527946	10.0496696984731	10.0089841818405	9.82030053428132	10.0413933501679	10.0411531832788
FBgn0000489	6.78431008843261	6.67336986578689	6.84764888081236	6.79249686162437	6.76957686420321	6.86415024242036	6.84176436097464
FBgn0000490	7.1786391618636	7.49858841072214	7.53728591789889	7.43829466875917	7.84803521088672	7.86139094846533	7.80213131800838
FBgn0000492	-0.934148807906244	-0.938972254636852	-0.944213131682551	-0.930157193127923	-0.938093726321487	-0.945416427894681	-0.946095958010788
FBgn0000497	1.27474361258347	1.24972089506755	1.21464835473113	1.17316955582431	1.17607045969321	1.1730254091215	1.17202005051386
FBgn0000499	9.79986186249214	9.90047866674419	10.0208199534764	9.89216521648292	9.82168386817214	9.9430379094205	9.98910022559445
FBgn0000500	2.13199903850288	2.15074191965511	2.12244484591302	2.17169076178898	2.12623272424087	2.20540857833145	2.21369813545765
FBgn0000504	2.8864345698653	2.91525578021969	2.77545200486708	2.80612060886782	3.03545875808487	2.85650106174449	2.78392281718126
FBgn0000520	9.1148706324557	9.04767266777304	9.27506999243319	9.31120260348894	8.99209893467165	9.35506310604959	9.37179317000948
FBgn0000524	9.6970055577624	9.68455894225685	9.7530507957663	9.69646897111813	9.81161025733418	10.0063490345558	9.87626904016094
FBgn0000527	7.16715059638498	7.07101358265625	7.2314968491842	7.22492829736399	6.83664189467506	7.07813769820973	6.85590554306809
FBgn0000529	-0.850598139624811	-0.868605484800222	-0.873914991946531	-0.875053301086981	-0.877838443230383	-0.875152011793414	-0.860262406378899
FBgn0000533	2.66510069815158	2.76585578482941	2.71378804842744	2.7727000910835	2.75902392921191	2.72069356318015	2.77759594304804
FBgn0000535	7.2715839922579	7.5987935957651	7.79403954660495	7.55582782713737	7.20951971222591	7.28483564680799	7.23572958045783
FBgn0000536	9.9069213254863	9.7800582986157	9.63525515871592	9.67141795607959	9.89904347006728	9.7319134273238	9.6959549795313
FBgn0000541	12.3062554209147	12.4717632268972	12.269263435478	12.0408334607532	12.4456450609792	12.1277514274066	12.0008317394087
FBgn0000542	7.0922567419434	7.37622311407318	7.43031817484616	7.33483427387	7.25705471443906	7.36271770237953	7.38072302229607
FBgn0000543	9.40954116548821	9.40911572090569	9.47430689785645	9.52987016998572	9.35041735279054	9.58983761556303	9.6993060995625
FBgn0000546	9.80737398932289	9.96146404112967	10.0234820897184	9.79423640933595	9.85873227913656	9.85856730646075	9.75980979927803
FBgn0000547	8.01052652006997	8.28676219174826	8.48463224200055	8.24576802836423	8.518227563094	8.51556091311479	8.61587372623862
FBgn0000551	0.621333759551742	0.644475491040223	0.652604784539186	0.610086731706944	0.604436111784589	0.665845971422277	0.627128978329819
FBgn0000552	0	0	0	0	0	0	0
FBgn0000556	17.6142435866995	17.6011004052811	17.6059131097029	17.6918888781682	17.3738425277651	17.5618799096633	17.5839678311343
FBgn0000557	5.36791819308792	5.4412327273155	5.43102059344259	5.41621452926926	5.55578989932574	5.40029224529244	5.52405093691854
FBgn0000559	16.7156344644196	16.6103123221694	16.7155039414235	16.7818904312885	16.6121878500664	16.7593479323498	16.7750236772316
FBgn0000560	-1.32542626610393	-1.30923168094575	-1.32220130826994	-1.3230409012745	-1.32631759487549	-1.32311370822619	-1.31213144681542
FBgn0000562	10.5064249395262	10.5746676709119	10.6160622312323	10.4651491381935	10.4112250976696	10.5233357737537	10.4546842542939
FBgn0000564	0	0	0	0	0	0	0
FBgn0000565	8.80908962329885	9.03243734073376	9.02630976250273	9.1414239725369	9.23420794624739	9.47545080690735	9.55534617361924
FBgn0000566	9.68914079169423	9.58862824075501	9.47693529400038	9.6378044151536	9.63431588327622	9.79848942733671	9.61311436772873
FBgn0000567	8.11533664207936	8.18111100790575	8.33492757932165	8.16788574234269	7.64943392445784	7.63781563759456	7.50483832519795
FBgn0000568	11.405127850238	11.9626536454911	12.1211628021622	11.8429997669125	11.7094358777488	11.778787838776	11.7235571535361
FBgn0000575	10.2791184729018	10.4776609153938	10.4893247843266	10.2624018813972	10.7810188388598	10.4288017804349	10.4544470317549
FBgn0000576	0	0	0	0	0	0	0
FBgn0000577	-1.32528794791345	-1.30838668768296	-1.32192621458035	-1.31081627298378	-1.32622641343203	-1.32287731084391	-1.32341441762434
FBgn0000578	12.4089655843149	12.5187588736297	12.609000003728	12.4013530813287	12.282250164113	12.3064897955549	12.2806032570234
FBgn0000579	12.8906287331465	12.8728473977139	13.0262761954057	13.0110407160924	13.0689327342988	13.3311807326737	13.3025040933574
FBgn0000581	11.7031452931476	11.8241261623152	11.9061308568917	11.7065489154359	11.6701249775577	11.7591421328194	11.6491889145376
FBgn0000588	8.45513668924419	8.35306373540704	8.45145366806958	8.49883990712335	8.23511256322829	8.48905637973214	8.31530152271561
FBgn0000591	-2.03315215053272	-2.03939795868491	-2.03681409195854	-2.03718574732106	-2.03916410631362	-2.03721797614369	-2.03744605919129
FBgn0000592	1.74244090469442	1.67224444592358	1.69702381036365	1.69125752351275	1.71611153419519	1.65447238615279	1.7206100116404
FBgn0000594	4.36871304024485	4.35801014735923	4.5250520044396	4.47171462708103	4.47836062091777	4.28038899656967	4.3242762500571
FBgn0000606	-0.240113236666908	-0.235737132869602	-0.231294024504281	-0.252827863850696	-0.25593568475489	-0.215287929525277	-0.253289835982755
FBgn0000611	10.5371906299362	10.5327616112347	10.396689274629	10.4512047009166	10.4241775630125	10.3484476574428	10.29388169012
FBgn0000615	8.83784418850614	8.50269727687425	8.43748645454823	8.51076116697167	8.64261463843908	8.57992092898795	8.44282585941188
FBgn0000617	9.67304202628641	9.44031606420661	9.71570159982743	9.76988729523351	9.57095583308647	9.76651428872246	9.73353925596113
FBgn0000618	7.15778837558864	7.21698277716027	7.02749593633676	7.29300915999234	7.30707993054929	7.24746928486915	7.39266911814333
FBgn0000625	-0.934557670084459	-0.939249827073972	-0.944347518225362	-0.945424948006014	-0.938397279229606	-0.945518379439534	-0.931425103961298
FBgn0000629	10.1899221975967	10.042182519583	10.2259951438587	10.1579034048877	9.96091666789098	10.117698856491	10.1427246310121
FBgn0000630	4.17525650440487	4.33392441883143	4.45571372183881	4.40325954774415	4.31129599512591	4.3300472843808	4.33791917303702
FBgn0000633	4.42460549539178	4.53440811801441	4.55115790424007	4.51961823589994	4.70827661861686	4.65440634120419	4.75756634120301
FBgn0000634	8.49078255892645	8.3319032141731	8.36289200342445	8.25800238318099	8.60320975965596	8.5742646802821	8.51688034150487
FBgn0000635	6.63503542909068	7.19116300656822	7.3653837112308	7.19750926123774	7.25071837799465	7.34784617671923	7.41845256600974
FBgn0000636	5.58816633937629	5.70572861612983	5.69307640659561	5.71629529683133	5.64777193805777	5.55378112496057	5.57483426107951
FBgn0000639	-0.203494070912101	-0.223439079419632	-0.229562192603083	-0.192657809204778	-0.233341230002253	-0.230299314269749	-0.212946045713878
FBgn0000640	0.169390145708679	0.241149007618842	0.17230115871077	0.171491246845994	0.178123677565944	0.171422496203752	0.204306680596333
FBgn0000644	2.63276809711142	2.59153261366463	2.60110178709852	2.58877399720447	2.53237523649736	2.51744386938015	2.596436557622
FBgn0000658	2.01126225950413	2.00379001033906	1.99382432276502	1.96955542621394	2.03906936411122	2.02196604660345	1.99997367184325
FBgn0000659	1.16342595163575	1.17990046129388	1.14204528336912	1.15856259330811	1.20371016785389	1.17598545758472	1.17303133255089
